57216,"fantasy, paranormal"
37042,"fantasy, paranormal"
198392,"fantasy, paranormal"
159429,"history, historical fiction, biography"
9032,romance
17761,non-fiction
175755,romance
175756,romance
199657,"mystery, thriller, crime"
36326,"mystery, thriller, crime"
9031,romance
113721,"history, historical fiction, biography"
221497,"mystery, thriller, crime"
45010,romance
96386,"history, historical fiction, biography"
552103,children
82918,children
38628,romance
39803,young-adult
28536,non-fiction
50899,"fantasy, paranormal"
45273,romance
111437,"fantasy, paranormal"
464667,"mystery, thriller, crime"
162614,romance
291646,"history, historical fiction, biography"
17686,"fantasy, paranormal"
81809,children
106662,"mystery, thriller, crime"
52926,young-adult
50195,romance
266328,"fantasy, paranormal"
326385,"mystery, thriller, crime"
154042,"history, historical fiction, biography"
19284,"fantasy, paranormal"
90852,"fantasy, paranormal"
131981,"mystery, thriller, crime"
68616,children
165517,"fantasy, paranormal"
51276,fiction
220201,romance
251841,"mystery, thriller, crime"
61501,children
65534,romance
96627,"fantasy, paranormal"
74597,children
98769,children
40615,"history, historical fiction, biography"
68456,"fantasy, paranormal"
123181,non-fiction
111807,romance
26564,romance
4040,"fantasy, paranormal"
48991,"history, historical fiction, biography"
140154,children
83211,"history, historical fiction, biography"
24716,non-fiction
82407,non-fiction
65959,"comics, graphic"
87888,"comics, graphic"
1411,non-fiction
148930,"history, historical fiction, biography"
96769,children
20749,romance
295546,"fantasy, paranormal"
253573,"comics, graphic"
57955,"comics, graphic"
225491,children
145860,"comics, graphic"
71427,"mystery, thriller, crime"
221565,"history, historical fiction, biography"
82265,children
110702,"comics, graphic"
146241,non-fiction
65919,romance
173726,"history, historical fiction, biography"
51804,young-adult
3164,"fantasy, paranormal"
32605,romance
391815,"mystery, thriller, crime"
51886,"comics, graphic"
39341,"fantasy, paranormal"
34081,"mystery, thriller, crime"
108333,non-fiction
6227,"fantasy, paranormal"
111523,"fantasy, paranormal"
14702,non-fiction
158070,"fantasy, paranormal"
22438,"history, historical fiction, biography"
414380,"mystery, thriller, crime"
151149,children
1208,non-fiction
183436,"fantasy, paranormal"
86706,"mystery, thriller, crime"
67809,"comics, graphic"
302003,"fantasy, paranormal"
20902,young-adult
81712,non-fiction
422451,"fantasy, paranormal"
757319,non-fiction
18610,young-adult
421938,romance
209027,romance
67524,young-adult
77059,non-fiction
18821,"fantasy, paranormal"
23958,young-adult
42548,"history, historical fiction, biography"
14806,"history, historical fiction, biography"
220336,"mystery, thriller, crime"
128234,young-adult
7005,young-adult
16758,"history, historical fiction, biography"
95091,"fantasy, paranormal"
47399,"history, historical fiction, biography"
40260,children
272569,"fantasy, paranormal"
29413,"fantasy, paranormal"
3246,"fantasy, paranormal"
79347,romance
13328,non-fiction
112536,children
150169,non-fiction
42813,"mystery, thriller, crime"
336547,"mystery, thriller, crime"
334630,"fantasy, paranormal"
430461,"mystery, thriller, crime"
77866,"history, historical fiction, biography"
62249,"fantasy, paranormal"
1614,"fantasy, paranormal"
354376,"history, historical fiction, biography"
97601,"fantasy, paranormal"
297,"fantasy, paranormal"
34992,non-fiction
98894,"fantasy, paranormal"
13402,"mystery, thriller, crime"
19202,"fantasy, paranormal"
257615,"fantasy, paranormal"
35387,"fantasy, paranormal"
5158,"fantasy, paranormal"
44938,romance
199734,"fantasy, paranormal"
108694,"history, historical fiction, biography"
58836,"fantasy, paranormal"
102597,"fantasy, paranormal"
book_id_csv,genres
331311,non-fiction
100261,"comics, graphic"
311739,romance
139936,non-fiction
46630,"history, historical fiction, biography"
40164,"mystery, thriller, crime"
192812,romance
35877,non-fiction
351372,"fantasy, paranormal"
48814,non-fiction
140189,children
94640,"fantasy, paranormal"
74456,"history, historical fiction, biography"
74479,non-fiction
105341,children
44971,romance
32565,romance
4013,"fantasy, paranormal"
6001,romance
26991,"fantasy, paranormal"
65548,"history, historical fiction, biography"
111405,romance
184557,"comics, graphic"
63481,"fantasy, paranormal"
2580,"fantasy, paranormal"
61232,young-adult
6456,"fantasy, paranormal"
21496,children
21062,young-adult
23288,"history, historical fiction, biography"
117254,children
5735,"mystery, thriller, crime"
67444,young-adult
44821,romance
39393,non-fiction
34198,"history, historical fiction, biography"
179732,"comics, graphic"
74433,children
178696,non-fiction
287461,"mystery, thriller, crime"
109783,romance
52724,romance
57277,young-adult
20918,romance
7976,non-fiction
44798,romance
25514,non-fiction
4209,"fantasy, paranormal"
77704,non-fiction
82284,"fantasy, paranormal"
5353,young-adult
14124,"fantasy, paranormal"
2814,young-adult
329624,"comics, graphic"
12176,romance
68902,romance
113744,romance
138936,romance
61053,"fantasy, paranormal"
13561,"history, historical fiction, biography"
58309,"mystery, thriller, crime"
26100,"comics, graphic"
56484,"comics, graphic"
23849,"mystery, thriller, crime"
11657,romance
12588,romance
40921,"mystery, thriller, crime"
46944,non-fiction
5732,romance
106522,non-fiction
274113,"history, historical fiction, biography"
3094,young-adult
145987,"fantasy, paranormal"
101073,romance
14560,"history, historical fiction, biography"
12047,romance
574273,non-fiction
119723,"fantasy, paranormal"
94421,"fantasy, paranormal"
65644,romance
26767,"fantasy, paranormal"
166516,non-fiction
194477,romance
11718,romance
149108,romance
158086,"fantasy, paranormal"
126113,romance
92113,romance
11555,romance
11302,romance
94467,"fantasy, paranormal"
14675,"history, historical fiction, biography"
10739,romance
118215,young-adult
12905,"mystery, thriller, crime"
96069,romance
103382,romance
18479,romance
243592,romance
324112,"fantasy, paranormal"
40466,non-fiction
15493,"fantasy, paranormal"
75612,"history, historical fiction, biography"
80072,"mystery, thriller, crime"
535596,romance
62739,"history, historical fiction, biography"
63663,"fantasy, paranormal"
111053,romance
608184,"fantasy, paranormal"
52936,non-fiction
53285,"mystery, thriller, crime"
329006,"fantasy, paranormal"
308422,"mystery, thriller, crime"
125018,romance
71825,non-fiction
23609,"history, historical fiction, biography"
18631,"history, historical fiction, biography"
19814,"fantasy, paranormal"
14948,"fantasy, paranormal"
10213,"fantasy, paranormal"
55310,non-fiction
94113,"fantasy, paranormal"
254667,"history, historical fiction, biography"
153600,poetry
47388,romance
61859,"fantasy, paranormal"
65087,romance
102928,"fantasy, paranormal"
95076,children
85124,romance
521722,romance
1320,romance
418543,non-fiction
181782,"fantasy, paranormal"
193487,"mystery, thriller, crime"
149428,non-fiction
122915,"fantasy, paranormal"
122500,non-fiction
181851,young-adult
86523,"mystery, thriller, crime"
139678,"fantasy, paranormal"
7208,"history, historical fiction, biography"
37176,young-adult
410558,"fantasy, paranormal"
118382,"fantasy, paranormal"
17927,young-adult
107119,"history, historical fiction, biography"
47644,"fantasy, paranormal"
378101,"mystery, thriller, crime"
153115,romance
742896,children
943,"fantasy, paranormal"
172667,"mystery, thriller, crime"
137941,romance
78742,"fantasy, paranormal"
342854,romance
162264,"mystery, thriller, crime"
15707,romance
119804,non-fiction
21114,"mystery, thriller, crime"
65572,romance
117262,children
57101,"mystery, thriller, crime"
56261,non-fiction
96622,romance
1018,"fantasy, paranormal"
8676,romance
50034,non-fiction
288951,non-fiction
177667,romance
14754,romance
17042,"mystery, thriller, crime"
101000,non-fiction
172748,"history, historical fiction, biography"
13830,non-fiction
107480,"fantasy, paranormal"
21915,children
27673,"fantasy, paranormal"
63230,"history, historical fiction, biography"
16709,romance
69080,non-fiction
27834,"mystery, thriller, crime"
53215,"fantasy, paranormal"
563057,"history, historical fiction, biography"
38571,romance
169065,"fantasy, paranormal"
233890,romance
251376,"mystery, thriller, crime"
257,"history, historical fiction, biography"
219404,non-fiction
51413,"fantasy, paranormal"
41161,non-fiction
7907,"mystery, thriller, crime"
41203,non-fiction
55371,"history, historical fiction, biography"
165487,non-fiction
292862,"comics, graphic"
104029,"history, historical fiction, biography"
63842,"history, historical fiction, biography"
35037,"fantasy, paranormal"
137075,"history, historical fiction, biography"
68994,"mystery, thriller, crime"
63379,"history, historical fiction, biography"
118099,romance
17386,"comics, graphic"
58049,fiction
78571,"history, historical fiction, biography"
184026,children
29205,"fantasy, paranormal"
324079,romance
35982,"mystery, thriller, crime"
41526,fiction
144719,"fantasy, paranormal"
216142,"fantasy, paranormal"
112565,young-adult
7798,non-fiction
72247,non-fiction
15330,"mystery, thriller, crime"
45734,"comics, graphic"
22228,"fantasy, paranormal"
373514,non-fiction
39073,"history, historical fiction, biography"
22437,"history, historical fiction, biography"
91125,"comics, graphic"
105701,"comics, graphic"
348327,"history, historical fiction, biography"
85598,non-fiction
21854,young-adult
142785,"fantasy, paranormal"
133648,non-fiction
71465,young-adult
243349,"fantasy, paranormal"
34978,"mystery, thriller, crime"
40247,"fantasy, paranormal"
45214,romance
12956,"fantasy, paranormal"
38218,romance
143456,romance
68308,"history, historical fiction, biography"
1166,"mystery, thriller, crime"
66141,romance
73917,"comics, graphic"
409745,"mystery, thriller, crime"
95069,children
129240,romance
21155,"mystery, thriller, crime"
66452,"history, historical fiction, biography"
105221,"fantasy, paranormal"
22806,young-adult
27495,"fantasy, paranormal"
70923,"history, historical fiction, biography"
130066,young-adult
97908,romance
47274,children
101054,non-fiction
4076,"fantasy, paranormal"
14045,non-fiction
65699,"history, historical fiction, biography"
92637,non-fiction
3117,"fantasy, paranormal"
85053,"fantasy, paranormal"
24299,"fantasy, paranormal"
119644,"fantasy, paranormal"
214680,"fantasy, paranormal"
72188,children
39114,"fantasy, paranormal"
261605,"history, historical fiction, biography"
131697,"fantasy, paranormal"
51501,"fantasy, paranormal"
46450,"history, historical fiction, biography"
360341,romance
18899,"mystery, thriller, crime"
42535,"mystery, thriller, crime"
271103,"fantasy, paranormal"
73854,"fantasy, paranormal"
21270,"history, historical fiction, biography"
281689,romance
51824,young-adult
108355,"history, historical fiction, biography"
7622,children
86389,"fantasy, paranormal"
136057,romance
7318,"history, historical fiction, biography"
179148,young-adult
215970,"fantasy, paranormal"
116041,romance
17376,"fantasy, paranormal"
173886,romance
522963,children
7994,non-fiction
63234,non-fiction
212663,"history, historical fiction, biography"
book_id_csv,genres
89060,"fantasy, paranormal"
22365,"fantasy, paranormal"
102050,"mystery, thriller, crime"
205013,poetry
218915,romance
140713,romance
109979,romance
177784,"history, historical fiction, biography"
95083,children
128014,"comics, graphic"
274702,"mystery, thriller, crime"
61527,romance
102892,"fantasy, paranormal"
56869,children
125834,romance
70972,"history, historical fiction, biography"
154708,"history, historical fiction, biography"
41927,young-adult
38418,romance
101241,fiction
123309,non-fiction
68594,"mystery, thriller, crime"
326291,romance
21804,young-adult
48696,"fantasy, paranormal"
224004,"mystery, thriller, crime"
65464,"comics, graphic"
116028,romance
50780,"history, historical fiction, biography"
6749,"history, historical fiction, biography"
6612,"fantasy, paranormal"
16148,young-adult
16149,romance
134117,"comics, graphic"
404593,"fantasy, paranormal"
3179,"fantasy, paranormal"
374778,non-fiction
66803,"mystery, thriller, crime"
3309,young-adult
13102,"mystery, thriller, crime"
6801,romance
7866,non-fiction
59151,"mystery, thriller, crime"
18296,non-fiction
70300,"history, historical fiction, biography"
262886,non-fiction
109282,romance
523955,"history, historical fiction, biography"
48026,romance
12718,"mystery, thriller, crime"
177564,non-fiction
37750,young-adult
82857,"history, historical fiction, biography"
55037,fiction
3983,romance
128229,"fantasy, paranormal"
6413,romance
14735,romance
115672,"history, historical fiction, biography"
238726,non-fiction
69998,young-adult
96202,romance
19504,"fantasy, paranormal"
296373,young-adult
5506,"fantasy, paranormal"
56510,"comics, graphic"
18240,non-fiction
27170,"fantasy, paranormal"
11905,romance
295139,"mystery, thriller, crime"
172200,non-fiction
25409,"mystery, thriller, crime"
499335,romance
75981,"history, historical fiction, biography"
223,non-fiction
11245,romance
97352,"history, historical fiction, biography"
276394,"fantasy, paranormal"
345114,fiction
89723,romance
289870,fiction
168889,non-fiction
25251,romance
116720,romance
102211,"mystery, thriller, crime"
53675,"mystery, thriller, crime"
173281,"fantasy, paranormal"
166765,non-fiction
166039,"history, historical fiction, biography"
118329,"fantasy, paranormal"
71564,romance
219959,"fantasy, paranormal"
268712,"mystery, thriller, crime"
14457,"comics, graphic"
136093,romance
156769,fiction
2236,romance
15155,"mystery, thriller, crime"
103554,"fantasy, paranormal"
41404,non-fiction
83413,"mystery, thriller, crime"
51693,young-adult
119177,"fantasy, paranormal"
29926,non-fiction
224212,"mystery, thriller, crime"
1689,young-adult
144661,"fantasy, paranormal"
